window_start,A-2,A-3,B-1,B-3,C-1,C-3
2016-07-24 08:00:00,63.5186,100.2350,0,36.3100,151.9550,207.9500
2016-07-24 08:20:00,62.1143,121.5650,138.9833,149.9867,124.0533,0
2016-07-24 08:40:00,71.6760,115.9000,98.5900,16.6100,193.0900,0
2016-07-24 09:00:00,60.7300,113.0363,113.6950,98.7700,179.2250,200.7300
2016-07-24 09:20:00,66.5950,148.5017,87.1600,101.0217,162.2750,160.2100
2016-07-24 09:40:00,83.7386,133.6067,104.4200,272.8700,209.9525,265.2800
2016-07-24 10:00:00,53.9927,164.1275,116.2900,181.3125,141.9550,221.3900
2016-07-24 10:20:00,70.2900,115.1337,100.8600,115.2650,0,135.3100
2016-07-24 10:40:00,62.9538,121.0140,0,154.5420,231.1000,324.1900
2016-07-24 11:00:00,80.4275,106.9150,89.6500,153.0800,141.6150,267.7850
2016-07-24 11:20:00,79.1927,93.5650,0,140.9800,150.1300,126.0350
2016-07-24 11:40:00,43.8109,98.0414,123.1067,123.7550,0,0
2016-07-24 12:00:00,54.7114,126.9300,99.8900,90.9500,199.0900,0
2016-07-24 12:20:00,56.4073,120.0440,155.9133,95.3600,173.5700,223.7700
2016-07-24 12:40:00,71.0291,121.1863,0,123.3800,125.5750,199.5600
2016-07-24 13:00:00,53.0957,121.2217,113.0950,131.4725,0,172.6350
2016-07-24 13:20:00,71.2291,79.4350,150.5300,83.6000,224.4967,229.9700
2016-07-24 13:40:00,57.1244,91.9100,0,107.0800,128.3500,182.1460
2016-07-24 14:00:00,69.3833,94.2875,31.3800,122.2225,183.6800,197.1022
2016-07-24 14:20:00,67.1374,115.9167,0,150.7783,136.2600,201.2700
2016-07-24 14:40:00,69.9817,99.8333,88.1400,185.0700,0,237.6500
2016-07-24 15:00:00,63.7647,133.4300,92.2367,143.9800,148.2500,284.2800
2016-07-24 15:20:00,52.0245,113.4850,126.8000,125.7329,0,0
2016-07-24 15:40:00,84.8144,101.5180,0,137.2314,178.7000,161.7150
2016-07-24 16:00:00,79.6880,129.9817,0,136.0350,0,183.3525
2016-07-24 16:20:00,67.7158,115.4933,0,106.8943,258.9100,221.9100
2016-07-24 16:40:00,69.5964,103.6400,0,127.7200,0,151.0200
2016-07-24 17:00:00,73.2833,100.9778,0,248.1450,231.4400,202.2500
2016-07-24 17:20:00,62.3050,137.1213,125.9300,206.3071,109.6400,0
2016-07-24 17:40:00,61.2700,132.7475,106.8600,106.7389,128.5000,262.7500
2016-07-24 18:00:00,63.8090,101.3775,0,122.3600,150.6400,0
2016-07-24 18:20:00,53.8811,91.9300,120.7800,156.4200,214.4400,237.9525
2016-07-24 18:40:00,104.4567,102.0450,0,87.7200,0,0
2016-07-24 19:00:00,60.2900,152.5750,107.3050,135.0100,180.2500,243.2800
2016-07-24 19:20:00,55.0983,125.2120,201.9600,75.3900,143.2950,0
2016-07-24 19:40:00,79.4444,144.2850,0,153.1700,0,0
2016-07-24 20:00:00,69.1086,109.0767,224.1900,78.0033,0,130.4300
2016-07-24 20:20:00,56.9688,112.9780,0,132.9600,184.2650,0
2016-07-24 20:40:00,62.9480,127.8800,106.4500,127.9200,0,214.4700
2016-07-24 21:00:00,44.8150,0,0,73.9900,0,0
2016-07-24 21:20:00,74.4350,97.4000,78.2400,133.6067,202.4900,210.7400
2016-07-24 21:40:00,56.1100,164.5400,92.7300,79.1640,0,0
2016-07-24 22:00:00,49.8171,98.7500,0,75.3900,0,0
2016-07-24 22:20:00,55.8850,91.7500,66.4300,97.1750,0,0
2016-07-24 22:40:00,51.3767,125.5700,0,128.0925,0,0
2016-07-24 23:00:00,32.1450,157.0500,0,115.9080,0,152.1200
2016-07-24 23:20:00,0,112.2200,0,78.8350,0,124.8500
2016-07-24 23:40:00,0,104.3800,0,72.9800,0,0
2016-07-25 00:00:00,41.3900,0,0,123.0025,0,91.5200
2016-07-25 00:20:00,67.3433,0,0,104.6267,149.2600,0
2016-07-25 00:40:00,0,122.9100,0,83.9760,0,0
2016-07-25 01:00:00,24.7900,0,0,107.9767,0,0
2016-07-25 01:20:00,38.8000,0,0,32.3400,0,0
2016-07-25 01:40:00,66.7900,64.2400,0,88.4250,0,0
2016-07-25 02:00:00,51.0300,0,150.6400,81.2640,0,0
2016-07-25 02:20:00,89.1700,133.4050,0,80.5500,0,0
2016-07-25 02:40:00,45.4450,0,0,92.6400,0,0
2016-07-25 03:00:00,0,0,0,0,0,221.0450
2016-07-25 03:20:00,35.3300,0,90.5300,0,0,0
2016-07-25 04:00:00,0,85.2800,0,141.3600,213.5100,0
2016-07-25 04:20:00,61.7600,68.4600,60.2800,163.3067,0,0
2016-07-25 04:40:00,61.9580,122.3100,0,0,0,0
2016-07-25 05:00:00,39.2700,0,83.0700,105.2100,0,0
2016-07-25 05:20:00,51.2200,77.4350,0,137.9400,96.5000,0
2016-07-25 05:40:00,42.7767,173.9400,83.0250,161.7600,0,369.1600
2016-07-25 06:00:00,50.7013,60.4400,97.4200,86.4300,0,0
2016-07-25 06:20:00,40.3850,0,0,58.4300,0,0
2016-07-25 06:40:00,63.4200,130.0600,113.9700,137.5350,0,0
2016-07-25 07:00:00,85.7893,89.0933,0,140.7760,196.4450,240.9900
2016-07-25 07:20:00,74.4785,117.3850,111.2900,187.7280,102.8100,120.4600
2016-07-25 07:40:00,141.3040,192.8033,134.9200,140.5525,144.3800,0
2016-07-25 08:00:00,197.9631,186.7767,98.7600,108.8175,153.6300,0
2016-07-25 08:20:00,199.1650,116.6463,100.3700,100.6400,183.6000,0
2016-07-25 08:40:00,122.6488,172.1538,104.5250,138.4240,120.0500,266.6800
2016-07-25 09:00:00,81.5444,101.7850,80.9250,161.5822,173.7767,0
2016-07-25 09:20:00,70.1200,187.4711,141.5150,170.8280,176.0733,229.4400
2016-07-25 09:40:00,72.3560,127.9575,293.2050,140.3489,0,0
2016-07-25 10:00:00,76.7210,126.6267,0,162.1200,94.8000,171.9340
2016-07-25 10:20:00,52.5280,98.7000,134.1750,118.1633,0,0
2016-07-25 10:40:00,69.6326,92.5300,0,108.7750,107.6700,0
2016-07-25 11:00:00,65.5064,105.1800,76.7800,80.6360,0,133.1700
2016-07-25 11:20:00,59.1242,79.0900,0,60.6500,142.9700,164.5800
2016-07-25 11:40:00,100.4389,104.2580,0,124.5400,0,137.0500
2016-07-25 12:00:00,47.8260,111.8533,120.3700,0,158.2600,133.1300
2016-07-25 12:20:00,56.2943,140.0000,134.5500,96.8325,82.4700,0
2016-07-25 12:40:00,61.5486,77.2580,123.1050,131.3233,173.4000,124.7900
2016-07-25 13:00:00,75.4564,150.4014,0,105.6950,161.1800,0
2016-07-25 13:20:00,51.8182,95.1083,85.0533,139.7850,129.3833,164.6600
2016-07-25 13:40:00,59.3564,101.3700,0,104.5433,139.5750,137.1833
2016-07-25 14:00:00,55.1378,95.2100,0,113.5617,145.4133,0
2016-07-25 14:20:00,166.5989,130.6360,0,155.5750,0,152.6233
2016-07-25 14:40:00,71.2369,109.2150,238.6500,134.4250,0,127.8600
2016-07-25 15:00:00,80.4787,129.0500,0,99.0429,145.1650,97.0600
2016-07-25 15:20:00,55.0000,153.1400,117.6200,107.5775,150.7900,201.5200
2016-07-25 15:40:00,75.9038,102.4350,0,0,188.8850,108.0900
2016-07-25 16:00:00,64.1789,157.7550,0,107.6900,164.0200,109.6900
2016-07-25 16:20:00,59.9082,125.8640,0,130.8800,266.9100,132.5600
2016-07-25 16:40:00,84.6144,144.2467,0,146.7760,158.6400,201.9740
2016-07-25 17:00:00,65.0883,139.6940,170.3900,118.6360,142.1900,201.1100
2016-07-25 17:20:00,96.9638,117.2333,0,131.0417,128.8900,0
2016-07-25 17:40:00,58.2736,120.3017,0,114.7700,204.4950,209.4067
2016-07-25 18:00:00,61.9629,139.2725,0,186.9050,175.4050,206.1600
2016-07-25 18:20:00,68.6311,180.1133,87.6000,127.3900,183.9400,0
2016-07-25 18:40:00,51.4650,149.5000,68.8000,104.5600,179.3650,0
2016-07-25 19:00:00,80.4080,123.9700,133.4200,131.3900,206.2800,0
2016-07-25 19:20:00,59.2067,137.9925,112.1100,86.2267,0,138.0500
2016-07-25 19:40:00,99.0756,134.4000,0,57.6000,0,0
2016-07-25 20:00:00,66.4133,175.4250,0,163.9300,0,0
2016-07-25 20:20:00,65.7033,98.8500,0,155.2700,0,174.0800
2016-07-25 20:40:00,59.0150,114.7500,0,95.8900,0,251.1600
2016-07-25 21:00:00,99.2429,148.2600,0,180.3600,106.6500,272.2000
2016-07-25 21:20:00,64.6571,88.8600,0,97.3300,0,0
2016-07-25 21:40:00,39.5080,72.1200,0,135.8950,0,0
2016-07-25 22:00:00,70.7600,89.7433,80.5700,70.8100,0,0
2016-07-25 22:20:00,47.5740,90.5700,0,0,0,214.8100
2016-07-25 22:40:00,93.9740,78.6900,0,0,0,0
2016-07-25 23:00:00,74.7540,153.5200,0,182.1700,0,0
2016-07-25 23:20:00,38.8475,0,0,0,0,0
2016-07-25 23:40:00,0,100.1300,0,142.9600,199.6800,0
2016-07-26 00:00:00,65.4267,0,0,47.0900,0,189.6200
2016-07-26 00:20:00,36.9000,0,0,0,0,0
2016-07-26 00:40:00,0,0,0,0,0,165.3900
2016-07-26 01:00:00,0,89.1500,0,120.0733,0,0
2016-07-26 01:20:00,104.1400,100.3500,0,91.3900,177.0700,0
2016-07-26 01:40:00,65.2540,0,0,0,0,0
2016-07-26 02:00:00,65.5000,0,0,65.8600,0,191.8200
2016-07-26 02:20:00,48.6050,0,0,112.4300,0,0
2016-07-26 02:40:00,54.7500,0,0,70.8100,0,0
2016-07-26 03:00:00,52.3900,96.3600,0,173.5800,226.9300,0
2016-07-26 03:20:00,0,89.1200,0,0,0,0
2016-07-26 03:40:00,0,75.5300,0,0,0,0
2016-07-26 04:00:00,44.8600,112.5700,0,0,0,0
2016-07-26 04:20:00,21.3500,0,0,62.6733,0,0
2016-07-26 04:40:00,43.2300,87.3000,103.3950,0,0,0
2016-07-26 05:00:00,56.6250,0,0,0,0,0
2016-07-26 05:20:00,34.3300,0,73.1000,116.2300,0,0
2016-07-26 05:40:00,89.1940,95.7900,0,152.2000,0,0
2016-07-26 06:00:00,29.6367,98.9450,0,26.8800,121.3400,0
2016-07-26 06:20:00,83.0157,178.8600,0,116.6850,0,0
2016-07-26 06:40:00,55.2756,135.7367,216.3000,38.7700,0,0
2016-07-26 07:00:00,64.6000,88.9450,0,102.6750,0,0
2016-07-26 07:20:00,97.3000,0,138.7400,82.0900,158.4950,0
2016-07-26 07:40:00,98.6350,213.1550,0,113.0500,0,50.1000
2016-07-26 08:00:00,91.9553,116.5375,0,119.1275,0,110.6100
2016-07-26 08:20:00,79.5745,135.1386,0,138.1700,186.4400,174.8300
2016-07-26 08:40:00,94.5129,144.8460,0,128.0857,193.2950,306.6000
2016-07-26 09:00:00,120.2587,116.2327,123.1800,120.0350,195.4600,0
2016-07-26 09:20:00,54.5309,131.8600,96.3867,114.4500,199.8000,117.9200
2016-07-26 09:40:00,76.3089,119.7367,132.9950,111.1189,0,229.4800
2016-07-26 10:00:00,73.3478,101.0500,0,184.2700,127.5100,0
2016-07-26 10:20:00,55.9829,113.2860,0,120.5500,138.6600,174.0400
2016-07-26 10:40:00,64.1200,97.0040,0,101.6925,255.0000,95.9100
2016-07-26 11:00:00,56.5962,95.8425,0,75.9000,153.1850,0
2016-07-26 11:20:00,64.6967,87.2233,90.0200,124.8600,0,169.0900
2016-07-26 11:40:00,54.7443,81.5167,0,94.4867,138.5100,127.4925
2016-07-26 12:00:00,61.5100,82.3820,0,139.3200,172.5950,0
2016-07-26 12:20:00,52.6760,110.2671,57.6300,92.9780,163.1733,172.6600
2016-07-26 12:40:00,47.1493,103.0580,104.0300,108.1675,117.9367,0
2016-07-26 13:00:00,70.9058,99.2900,38.6800,60.9400,123.7900,169.3500
2016-07-26 13:20:00,65.5567,174.9800,82.6600,80.6600,131.1900,197.0400
2016-07-26 13:40:00,54.7000,136.2013,88.4700,124.3560,0,188.5050
2016-07-26 14:00:00,95.1877,98.3700,0,131.6971,196.2700,0
2016-07-26 14:20:00,56.0036,100.8567,89.2500,131.9250,0,165.8200
2016-07-26 14:40:00,91.4925,103.1133,85.3200,107.0300,168.5700,167.6100
2016-07-26 15:00:00,52.4209,76.7200,0,127.9233,140.7800,112.4700
2016-07-26 15:20:00,54.4313,132.4387,169.0800,82.8850,123.2867,209.2050
2016-07-26 15:40:00,59.0243,114.3875,0,78.5675,126.7700,207.8400
2016-07-26 16:00:00,76.3900,113.9357,0,111.3967,0,0
2016-07-26 16:20:00,63.5300,121.5483,105.7350,119.8625,135.0500,254.9600
2016-07-26 16:40:00,89.7662,117.9380,157.7500,94.7440,0,158.3100
2016-07-26 17:00:00,75.4955,110.1040,0,123.0000,244.3100,0
2016-07-26 17:20:00,71.7744,106.0325,169.5800,98.0271,159.7950,0
2016-07-26 17:40:00,110.9160,118.0433,82.3200,137.8220,155.4267,0
2016-07-26 18:00:00,109.4633,90.5667,0,115.0700,0,166.7600
2016-07-26 18:20:00,109.1193,102.6300,0,162.8300,0,0
2016-07-26 18:40:00,104.9560,141.0180,0,128.5900,0,166.4000
2016-07-26 19:00:00,70.2482,102.3000,118.5300,156.1633,0,233.7800
2016-07-26 19:20:00,77.1625,136.6300,0,106.3275,0,0
2016-07-26 19:40:00,81.5990,106.7133,0,94.4775,0,0
2016-07-26 20:00:00,79.3891,125.0200,0,64.9000,234.4200,0
2016-07-26 20:20:00,114.7840,95.5100,164.1500,138.6433,0,220.7100
2016-07-26 20:40:00,59.8200,134.5540,0,101.3333,0,0
2016-07-26 21:00:00,58.8571,90.3900,0,104.7225,0,0
2016-07-26 21:20:00,66.9011,125.7600,0,158.4780,0,0
2016-07-26 21:40:00,61.4083,117.2233,142.4450,80.7480,0,0
2016-07-26 22:00:00,56.2367,85.6650,0,94.4633,0,168.2800
2016-07-26 22:20:00,39.3150,79.0800,0,0,0,0
2016-07-26 22:40:00,58.7333,124.6500,0,136.7100,0,0
2016-07-26 23:00:00,41.1033,115.5900,0,86.4900,0,245.3800
2016-07-26 23:20:00,101.3575,0,0,300.5100,0,0
2016-07-26 23:40:00,54.7925,82.4500,0,0,0,0
2016-07-27 00:00:00,49.5800,63.1700,0,0,0,0
2016-07-27 00:20:00,38.4000,111.3200,0,0,0,0
2016-07-27 00:40:00,24.4567,143.7300,0,0,0,0
2016-07-27 01:00:00,196.2100,0,0,135.7900,0,0
2016-07-27 01:20:00,51.3600,92.8600,0,0,215.0900,283.8400
2016-07-27 01:40:00,31.5833,137.0400,0,0,0,0
2016-07-27 02:00:00,58.1700,0,0,0,0,0
2016-07-27 02:40:00,38.7300,0,0,0,0,0
2016-07-27 03:00:00,46.9700,102.0000,0,0,0,0
2016-07-27 03:20:00,65.9960,0,0,63.5400,0,0
2016-07-27 03:40:00,64.5500,71.9100,0,0,0,0
2016-07-27 04:00:00,52.3525,133.1700,0,0,0,0
2016-07-27 04:20:00,49.3133,0,110.6000,0,0,0
2016-07-27 04:40:00,59.5233,95.4300,137.7700,0,0,0
2016-07-27 05:00:00,46.6700,82.0300,0,0,0,0
2016-07-27 05:20:00,39.8433,126.7800,0,0,0,0
2016-07-27 05:40:00,36.3667,0,180.8800,126.2000,119.3200,0
2016-07-27 06:00:00,23.0600,169.3900,101.9700,133.6550,0,0
2016-07-27 06:20:00,77.3960,129.1450,170.9050,106.9950,0,0
2016-07-27 06:40:00,74.6580,130.3433,338.1800,131.1233,0,0
2016-07-27 07:00:00,91.7340,158.6850,129.5300,144.3550,179.2100,0
2016-07-27 07:20:00,79.5742,137.2525,0,53.8000,0,149.2100
2016-07-27 07:40:00,93.9985,153.2233,0,89.1500,139.7400,0
2016-07-27 08:00:00,82.9183,126.3150,208.8400,141.4400,140.4200,223.7950
2016-07-27 08:20:00,123.3813,124.0867,0,104.3850,120.6900,0
2016-07-27 08:40:00,215.3588,120.1680,149.1600,82.2740,0,0
2016-07-27 09:00:00,86.8472,133.9178,102.2800,101.5175,153.1800,0
2016-07-27 09:20:00,65.9753,116.5178,0,130.0400,139.5233,155.0700
2016-07-27 09:40:00,52.5463,125.7437,0,80.9380,0,266.6600
2016-07-27 10:00:00,88.2744,110.8580,105.9900,91.4800,134.7500,146.3767
2016-07-27 10:20:00,74.6236,104.7617,0,79.9900,0,0
2016-07-27 10:40:00,76.8719,79.3460,113.2000,152.9840,119.9700,0
2016-07-27 11:00:00,62.7700,97.7950,106.9550,103.0229,0,0
2016-07-27 11:20:00,48.1314,111.9167,0,106.0983,182.8300,267.1500
2016-07-27 11:40:00,76.9486,105.4133,0,160.3900,178.1250,0
2016-07-27 12:00:00,43.4660,105.7320,83.0600,74.9950,109.0000,172.0300
2016-07-27 12:20:00,64.3680,77.3986,72.9900,113.4433,178.7700,0
2016-07-27 12:40:00,107.4078,93.8300,59.4400,89.5200,0,181.9300
2016-07-27 13:00:00,55.0350,88.8850,0,122.9644,168.4900,0
2016-07-27 13:20:00,97.3612,104.9600,79.0900,179.1500,125.6700,0
2016-07-27 13:40:00,62.0940,145.6800,0,142.6350,274.2500,137.1700
2016-07-27 14:00:00,69.2290,113.8180,106.5100,131.3140,107.9800,192.4467
2016-07-27 14:20:00,49.9100,111.6729,94.8500,153.3100,0,216.6600
2016-07-27 14:40:00,68.5940,102.9433,72.7150,115.0929,182.0900,129.3900
2016-07-27 15:00:00,55.4106,152.5522,0,101.6000,0,175.7200
2016-07-27 15:20:00,71.5560,139.9400,138.2700,80.5450,130.9300,234.2167
2016-07-27 15:40:00,90.5625,116.6667,0,121.7300,186.7100,0
2016-07-27 16:00:00,51.7280,99.8600,0,112.9400,179.7100,0
2016-07-27 16:20:00,87.2035,97.9717,0,120.0800,195.4700,174.5850
2016-07-27 16:40:00,80.8811,114.0500,115.6800,93.9986,130.4450,177.5925
2016-07-27 17:00:00,95.1750,112.2043,93.5000,130.6950,120.3300,230.1400
2016-07-27 17:20:00,82.4473,115.4900,90.7000,116.1267,171.8700,0
2016-07-27 17:40:00,100.7464,104.2900,0,121.0925,192.9900,168.6000
2016-07-27 18:00:00,93.0531,191.6550,0,104.3033,0,0
2016-07-27 18:20:00,59.8675,91.5867,0,81.2575,0,252.4300
2016-07-27 18:40:00,53.7447,100.0700,0,111.7033,150.2700,0
2016-07-27 19:00:00,79.1500,244.8300,0,256.8800,0,371.6800
2016-07-27 19:20:00,68.2733,337.1150,0,98.2200,0,321.9500
2016-07-27 19:40:00,77.8300,153.5200,0,180.0300,0,179.7700
2016-07-27 20:00:00,92.3265,116.5725,0,118.6300,0,0
2016-07-27 20:20:00,47.3800,163.4900,157.5400,157.2580,0,65.9400
2016-07-27 20:40:00,63.7175,205.7533,0,153.9560,0,202.8600
2016-07-27 21:00:00,58.8283,114.0475,157.1300,108.0880,193.0600,222.0700
2016-07-27 21:20:00,65.0470,156.2850,156.1200,0,228.6300,0
2016-07-27 21:40:00,47.5800,118.1450,116.6250,89.8200,213.9500,0
2016-07-27 22:00:00,58.5029,92.2900,0,110.9200,133.2300,0
2016-07-27 22:20:00,61.1514,147.5250,150.6100,161.8300,143.4700,0
2016-07-27 22:40:00,0,80.6700,0,89.8650,136.1100,0
2016-07-27 23:00:00,51.6933,83.0650,0,124.5400,0,256.5000
2016-07-27 23:20:00,53.3100,0,0,154.1950,0,0
2016-07-27 23:40:00,46.3633,0,0,135.9400,182.7500,218.6900
2016-07-28 00:00:00,43.6000,371.1400,89.9600,111.4233,0,0
2016-07-28 00:20:00,0,82.3200,0,137.0850,0,0
2016-07-28 00:40:00,73.2580,0,0,77.1700,207.2400,0
2016-07-28 01:00:00,0,89.4850,0,73.6400,0,0
2016-07-28 01:20:00,37.3700,0,0,116.5080,0,0
2016-07-28 02:00:00,46.1900,0,0,136.9200,0,0
2016-07-28 02:20:00,50.4250,90.4400,0,142.4650,0,237.6100
2016-07-28 02:40:00,46.3050,75.7800,0,105.2600,0,0
2016-07-28 03:00:00,42.7500,121.8700,0,121.3533,0,0
2016-07-28 03:20:00,40.9100,0,0,148.1000,0,0
2016-07-28 03:40:00,43.6400,0,0,73.9850,0,0
2016-07-28 04:20:00,29.1450,0,134.4400,139.3525,0,0
2016-07-28 04:40:00,24.6750,92.2400,88.4000,0,0,0
2016-07-28 05:00:00,135.5400,70.3300,0,0,0,0
2016-07-28 05:20:00,44.8500,73.1400,0,0,0,0
2016-07-28 05:40:00,49.9725,0,0,0,0,191.2000
2016-07-28 06:00:00,44.2575,196.1075,0,0,0,0
2016-07-28 06:20:00,55.8850,102.3300,199.0600,146.1400,0,0
2016-07-28 06:40:00,64.1500,127.9675,0,0,0,0
2016-07-28 07:00:00,56.9100,85.8400,71.3600,105.2200,0,0
2016-07-28 07:20:00,84.1722,146.2617,0,146.9400,207.4900,42.9200
2016-07-28 07:40:00,88.3213,206.0100,74.7900,184.1200,202.1000,192.2700
2016-07-28 08:00:00,82.5118,188.9100,23.1000,123.5267,0,0
2016-07-28 08:20:00,78.5674,163.3167,0,135.5300,0,349.7950
2016-07-28 08:40:00,92.6140,126.5680,0,158.8733,173.9800,239.1300
2016-07-28 09:00:00,78.4511,237.3442,0,333.2733,213.4575,486.2300
2016-07-28 09:20:00,0,315.1000,0,170.6620,164.1500,0
2016-07-28 09:40:00,0,194.7778,112.0500,148.0600,0,183.2800
2016-07-28 10:00:00,128.2257,133.6029,0,157.2622,216.6000,0
2016-07-28 10:20:00,57.9200,122.9100,25.4000,149.0833,206.0600,162.8600
2016-07-28 10:40:00,74.1544,120.0625,0,145.8650,0,272.3700
2016-07-28 11:00:00,57.0562,145.2075,104.1800,133.1200,155.6900,176.3100
2016-07-28 11:20:00,70.1300,138.1500,0,0,168.6100,0
2016-07-28 11:40:00,55.2622,102.4500,0,103.2150,234.5350,0
2016-07-28 12:00:00,48.5280,116.3267,116.4700,110.9925,146.8200,0
2016-07-28 12:20:00,72.9829,125.1775,202.3200,144.9133,176.4900,251.6000
2016-07-28 12:40:00,76.1805,140.8600,84.6300,190.0725,148.3300,0
2016-07-28 13:00:00,52.3580,125.9000,0,75.7500,0,98.2600
2016-07-28 13:20:00,53.7889,198.1500,74.7150,144.7950,108.6700,0
2016-07-28 13:40:00,76.3162,113.6575,0,112.7314,165.0367,294.5700
2016-07-28 14:00:00,66.9269,97.8133,0,134.4867,141.9600,113.1633
2016-07-28 14:20:00,58.9725,163.7925,22.8200,146.5300,153.4000,230.7600
2016-07-28 14:40:00,51.0444,110.6125,161.7350,131.2417,137.3300,231.3100
2016-07-28 15:00:00,88.2778,130.9918,62.3500,183.8467,147.7650,0
2016-07-28 15:20:00,55.3417,174.5067,0,210.8433,212.1200,0
2016-07-28 15:40:00,52.3900,0,0,133.0575,232.3100,261.1700
2016-07-28 16:00:00,68.4750,157.8750,19.4600,124.0763,221.4333,212.8250
2016-07-28 16:20:00,64.4738,95.7500,0,135.5875,148.5233,242.8950
2016-07-28 16:40:00,71.2189,155.5500,0,151.6600,199.6200,247.0800
2016-07-28 17:00:00,81.9663,132.6800,130.6100,167.4700,132.3200,169.0800
2016-07-28 17:20:00,86.0750,129.9433,0,100.5300,0,0
2016-07-28 17:40:00,82.8800,112.3967,93.0900,205.1867,137.4550,0
2016-07-28 18:00:00,81.4383,91.6000,0,82.8250,159.0000,0
2016-07-28 18:20:00,87.6617,115.5650,0,131.9333,0,153.1900
2016-07-28 18:40:00,76.3344,125.6488,0,115.4900,171.5350,133.9700
2016-07-28 19:00:00,81.0031,132.8440,526.6200,103.0300,239.5700,1159.8900
2016-07-28 19:20:00,83.4400,119.1800,0,89.0600,0,180.3700
2016-07-28 19:40:00,75.2557,131.0300,0,142.6500,0,0
2016-07-28 20:00:00,76.0524,149.6350,0,137.6100,207.2000,0
2016-07-28 20:20:00,113.9450,148.4700,0,136.2887,0,0
2016-07-28 20:40:00,62.0150,142.4250,0,218.1250,0,0
2016-07-28 21:00:00,75.3000,114.6540,99.8000,115.7967,0,216.4400
2016-07-28 21:20:00,61.6150,98.6700,0,93.1250,338.0600,0
2016-07-28 21:40:00,71.3650,117.5300,133.5900,136.3900,0,195.7750
2016-07-28 22:00:00,68.3680,85.1900,100.2067,146.2071,0,192.3000
2016-07-28 22:20:00,55.6775,278.3750,125.1700,109.4540,211.8900,0
2016-07-28 22:40:00,57.5050,113.2183,0,123.0600,0,0
2016-07-28 23:00:00,60.8775,69.7100,0,78.2900,172.0150,0
2016-07-28 23:20:00,70.2338,92.8900,0,144.1200,0,0
2016-07-28 23:40:00,49.6800,213.1600,0,132.7000,0,0
2016-07-29 00:00:00,44.3767,0,0,157.5150,0,0
2016-07-29 00:20:00,41.5800,133.9800,0,127.2000,0,194.0800
2016-07-29 00:40:00,38.7900,82.6600,0,70.6550,0,215.8500
2016-07-29 01:00:00,48.1200,68.7300,0,246.2600,0,0
2016-07-29 01:20:00,73.5800,0,0,374.1467,0,0
2016-07-29 01:40:00,0,88.8700,0,162.6350,0,0
2016-07-29 02:00:00,98.1633,87.2400,0,0,0,0
2016-07-29 02:20:00,149.5800,0,82.1900,136.7000,0,0
2016-07-29 02:40:00,30.4500,111.4400,0,121.3300,189.5300,0
2016-07-29 03:00:00,70.4700,97.2200,558.1400,0,0,191.0100
2016-07-29 03:20:00,30.9140,96.8200,79.4200,167.2233,0,0
2016-07-29 03:40:00,42.2617,0,0,116.6225,0,334.9200
2016-07-29 04:00:00,42.9967,0,0,58.5700,0,0
2016-07-29 04:20:00,59.7700,72.3400,0,124.4000,0,0
2016-07-29 04:40:00,398.5820,92.5200,0,137.9200,0,0
2016-07-29 05:00:00,51.8700,87.8350,87.3600,90.6600,0,0
2016-07-29 05:20:00,44.8700,0,0,0,0,0
2016-07-29 05:40:00,74.7100,85.8800,75.5200,82.8300,0,0
2016-07-29 06:00:00,41.7100,133.7533,0,35.5100,0,133.3000
2016-07-29 06:20:00,59.7571,140.1700,78.1900,0,157.9900,0
2016-07-29 06:40:00,60.5836,161.0550,130.4967,134.2100,0,0
2016-07-29 07:00:00,68.8880,114.6760,134.0400,204.5600,0,347.4500
2016-07-29 07:20:00,49.5950,204.5320,0,132.9913,0,207.0600
2016-07-29 07:40:00,84.0845,152.5133,0,119.2100,0,0
2016-07-29 08:00:00,72.5042,192.8033,200.0100,184.4600,113.6100,0
2016-07-29 08:20:00,160.9881,151.3020,140.1500,158.5720,126.6800,0
2016-07-29 08:40:00,90.3478,171.9100,86.6250,150.2740,174.4300,129.5900
2016-07-29 09:00:00,69.6169,143.3000,132.9500,128.2240,0,229.3900
2016-07-29 09:20:00,94.3410,157.5467,49.9100,145.0533,0,0
2016-07-29 09:40:00,64.2145,132.8043,0,142.0422,0,259.0200
2016-07-29 10:00:00,78.0840,105.5200,94.4900,153.8880,216.8500,117.4100
2016-07-29 10:20:00,62.8400,301.9350,61.8000,151.9125,174.6567,225.7600
2016-07-29 10:40:00,71.7986,138.7880,0,192.5350,0,0
2016-07-29 11:00:00,82.6375,113.9160,115.3100,150.9800,98.6000,0
2016-07-29 11:20:00,68.5700,104.3900,122.1100,94.5933,0,99.3800
2016-07-29 11:40:00,51.9957,114.5350,97.2700,110.5433,117.5000,0
2016-07-29 12:00:00,66.0586,122.5900,113.1733,121.3425,155.4367,0
2016-07-29 12:20:00,64.0957,118.6444,67.8600,127.3520,125.6600,230.6900
2016-07-29 12:40:00,58.8143,100.0400,90.9600,71.7000,169.5550,158.2500
2016-07-29 13:00:00,67.2953,90.4467,0,89.9700,160.5133,193.8000
2016-07-29 13:20:00,75.0875,147.6167,0,120.2850,164.3800,204.3300
2016-07-29 13:40:00,64.1312,113.9450,60.5350,159.7200,210.0967,125.4200
2016-07-29 14:00:00,64.4537,159.1367,0,172.2250,176.8150,141.2967
